Name,Province,Climate ID,Station ID,WMO ID,TC ID,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Latitude,Longitude,Elevation (m),First Year,Last Year,HLY First Year,HLY Last Year,DLY First Year,DLY Last Year,MLY First Year,MLY Last Year
KUUJJUARAPIK A,QUEBEC,7103537,52201,73127.0,YGW,55.28,-77.77,551655000,-774555000,12.2,2014,2024,2014.0,2024.0,2018.0,2024.0,,
KUUJJUARAPIK,QUEBEC,7103539,53978,71615.0,MFJ,55.37,-77.57,552200000,-773400000,30.0,2015,2024,2015.0,2024.0,2015.0,2024.0,,
PUVIRNITUQ A,QUEBEC,7106222,10877,,YPX,60.05,-77.28,600300000,-771700000,25.3,1993,2014,1993.0,2014.0,,,,
PUVIRNITUQ A,QUEBEC,7106223,52038,73128.0,YPX,60.05,-77.29,600308000,-771715000,25.3,2014,2024,2014.0,2024.0,2018.0,2024.0,,
UMIUJAQ A,QUEBEC,7108564,54070,,YMU,56.54,-76.52,563210000,-763106000,76.5,2018,2024,2018.0,2024.0,2018.0,2024.0,,
UMIUJAQ A,QUEBEC,7108566,54069,,YMU,56.54,-76.52,563210000,-763106000,76.5,2015,2024,2015.0,2024.0,,,,
UMIUJAQ A,QUEBEC,7108568,10878,,YMU,56.53,-76.52,563156000,-763112008,76.5,1993,2015,1993.0,2015.0,,,,
INUKJUAK,QUEBEC,710S005,30166,71907.0,MJK,58.47,-78.08,582819000,-780437000,26.21,2008,2024,2008.0,2024.0,2008.0,2024.0,,
AUPALUK A,QUEBEC,7110600,54038,,YLA,59.3,-69.6,591748000,-693559000,36.9,2015,2024,2015.0,2024.0,,,,
AUPALUK A,QUEBEC,7110601,54058,,YLA,59.3,-69.6,591748000,-693559000,36.9,2018,2024,2018.0,2024.0,2018.0,2024.0,,
BORDER A,QUEBEC,7110830,6088,,,55.33,-63.22,552000000,-631300000,464.8,1965,1979,1965.0,1979.0,1965.0,1979.0,1965.0,1979.0
BORDER (AUT),QUEBEC,7110831,8668,,WTB,55.33,-63.22,552000000,-631300000,479.0,1993,1998,1994.0,1998.0,1993.0,1998.0,,
AUPALUK A,QUEBEC,7110LRJ,10855,,YLA,59.3,-69.6,591810000,-693559000,36.9,1992,2015,1992.0,2015.0,,,,
KANGIQSUJUAQ A,QUEBEC,7113379,54061,,YKG,61.59,-71.93,613519000,-715546000,157.6,2015,2024,2015.0,2024.0,,,,
KANGIQSUJUAQ A,QUEBEC,7113380,54062,,YKG,61.59,-71.93,613519000,-715546000,157.6,2018,2024,2018.0,2024.0,2018.0,2024.0,,
KANGIQSUJUAQ A,QUEBEC,7113381,10252,,YKG,61.59,-71.93,613527001,-715555002,157.58,1992,2015,1992.0,2015.0,,,,
KANGIRSUK A,QUEBEC,7113382,10205,,YAS,60.02,-70.0,600123000,-700013000,123.75,1992,2015,1992.0,2015.0,,,,
KANGIRSUK A,QUEBEC,7113383,54071,,YAS,60.03,-70.0,600138000,-695957000,123.8,2015,2024,2015.0,2024.0,,,,
KANGIRSUK A,QUEBEC,7113384,54072,,YAS,60.03,-70.0,600138000,-695957000,123.8,2018,2024,2018.0,2024.0,2018.0,2024.0,,
KANGIQSUALUJJUAQ A,QUEBEC,7113390,54073,,YLU,58.71,-65.99,584241000,-655934000,66.1,2015,2024,2015.0,2024.0,,,,
KANGIQSUALUJJUAQ A,QUEBEC,7113391,54074,,YLU,58.71,-65.99,584241000,-655934000,66.1,2018,2024,2018.0,2024.0,2018.0,2024.0,,
KUUJJUAQ A,QUEBEC,7113534,6095,71906.0,YVP,58.1,-68.42,580600000,-682500000,39.93,1947,2014,1953.0,2014.0,1947.0,2014.0,1947.0,2005.0
KUUJJUAQ A,QUEBEC,7113535,52179,71906.0,YVP,58.09,-68.42,580522000,-682520000,39.9,2014,2024,2014.0,2024.0,2014.0,2024.0,,
PARC NATIONAL DES PINGUALUIT,QUEBEC,7115800,48228,71976.0,MIN,61.31,-73.67,611846199,-734006264,503.4,2009,2024,2009.0,2024.0,2009.0,2024.0,,
QUAQTAQ A,QUEBEC,7116271,54059,,YHA,61.05,-69.62,610247000,-693704000,32.3,2015,2024,2015.0,2024.0,,,,
QUAQTAQ A,QUEBEC,7116272,10245,,YHA,61.05,-69.62,610254096,-693726046,32.31,1989,2015,1989.0,2015.0,,,,
QUAQTAQ A,QUEBEC,7116273,54060,,YHA,61.05,-69.62,610247000,-693704000,32.3,2018,2024,2018.0,2024.0,2018.0,2024.0,,
RIVIERE AUX FEUILLES,QUEBEC,7116505,44143,71743.0,MRF,57.91,-72.98,575434006,-725833004,171.39,2005,2024,2005.0,2024.0,2006.0,2024.0,,
SALLUIT,QUEBEC,7117800,52378,71641.0,MFX,62.18,-75.67,621046005,-754013006,228.0,2014,2024,2014.0,2024.0,2014.0,2024.0,,
SALLUIT A,QUEBEC,7117801,54063,,YZG,62.18,-75.67,621046000,-754002000,227.1,2015,2024,2015.0,2024.0,,,,
SALLUIT A,QUEBEC,7117802,54064,,YZG,62.18,-75.67,621046000,-754002000,227.1,2018,2024,2018.0,2024.0,2018.0,2024.0,,
SCHEFFERVILLE,QUEBEC,7117821,10876,,ZKL,54.8,-66.8,544800000,-664800000,518.2,1992,1993,,,1992.0,1993.0,,
SCHEFFERVILLE A,QUEBEC,7117823,49649,71921.0,YKL,54.81,-66.81,544819000,-664819000,520.9,2012,2024,2012.0,2024.0,2012.0,2024.0,,
SCHEFFERVILLE COTE-NORD,QUEBEC,7117824,54878,73075.0,GKM,54.8,-66.8,544809072,-664816032,517.2,2019,2024,2019.0,2024.0,2019.0,2024.0,,
SCHEFFERVILLE A,QUEBEC,7117825,6098,,YKL,54.8,-66.82,544800000,-664900000,521.8,1948,2010,1953.0,2010.0,1948.0,2010.0,1948.0,1993.0
SCHEFFERVILLE,QUEBEC,7117827,30164,71828.0,GKL,54.8,-66.8,544800000,-664800000,517.2,2005,2018,2005.0,2018.0,2007.0,2018.0,,
TASIUJAQ A,QUEBEC,7118365,54018,,YTQ,58.67,-69.96,584004000,-695721000,36.9,2012,2024,2012.0,2024.0,,,,
TASIUJAQ A,QUEBEC,7118366,54019,,YTQ,58.67,-69.96,584004000,-695721000,36.9,2018,2024,2018.0,2024.0,2018.0,2024.0,,
TASIUJAQ A,QUEBEC,7118369,10856,,YTQ,58.67,-69.95,584016000,-695655000,36.9,1993,2015,1993.0,2015.0,,,,
SALLUIT A,QUEBEC,711GG87,10226,,YZG,62.18,-75.67,621055005,-754010001,227.08,1969,2015,1969.0,2015.0,,,,
KANGIQSUALUJJUAQ A,QUEBEC,711L380,10684,,YLU,58.71,-65.99,584227080,-655915020,66.14,1992,2015,1992.0,2015.0,,,,
BAS CARAQUET,NEW BRUNSWICK,8100467,6915,71598.0,WXS,47.8,-64.83,474808000,-645000000,5.0,1993,2024,1994.0,2024.0,1993.0,2024.0,1993.0,2007.0
BATHURST A,NEW BRUNSWICK,8100503,6916,71574.0,ZBF,47.63,-65.75,473745050,-654454020,58.8,1992,2013,1994.0,2013.0,1992.0,2013.0,1992.0,2013.0
BATHURST A,NEW BRUNSWICK,8100505,51418,,ZBF,47.63,-65.74,473747000,-654420000,58.8,2013,2018,2013.0,2018.0,2013.0,2018.0,,
BATHURST A,NEW BRUNSWICK,8100506,54283,71574.0,ZBF,47.63,-65.74,473747000,-654420000,58.8,2016,2024,2016.0,2024.0,2018.0,2024.0,,
BOUCTOUCHE CDA CS,NEW BRUNSWICK,8100593,6918,71666.0,ABT,46.43,-64.77,462549006,-644605009,35.9,1991,2021,2005.0,2021.0,1991.0,2021.0,1991.0,2007.0
CHARLO A,NEW BRUNSWICK,8100880,6137,,,47.98,-66.33,475900000,-662000000,40.2,1966,2003,1966.0,2003.0,1966.0,2003.0,1966.0,2002.0
CHARLO AUTO,NEW BRUNSWICK,8100885,42103,71315.0,ZCR,47.99,-66.33,475924000,-662003000,42.0,2003,2024,2003.0,2024.0,2003.0,2024.0,2004.0,2007.0
MIRAMICHI RCS,NEW BRUNSWICK,8100989,10808,71744.0,ACQ,47.01,-65.47,470034000,-652754000,33.0,1994,2024,1994.0,2024.0,2005.0,2024.0,2005.0,2007.0
MIRAMICHI A,NEW BRUNSWICK,8101000,6140,,,47.01,-65.47,470034090,-652804040,32.9,1943,2005,1953.0,2005.0,1943.0,2005.0,1943.0,2005.0
DOAKTOWN AUTO RCS,NEW BRUNSWICK,8101201,51537,71038.0,ADN,46.59,-66.01,463506090,-660035071,43.0,2013,2024,2013.0,2024.0,2013.0,2024.0,,
EDMUNDSTON,NEW BRUNSWICK,8101303,43323,71590.0,ERM,47.42,-68.32,472500000,-681928040,154.2,2004,2024,2004.0,2024.0,2004.0,2024.0,2004.0,2007.0
FREDERICTON A,NEW BRUNSWICK,8101500,6157,,,45.87,-66.53,455219670,-663140410,20.7,1951,2012,1953.0,2010.0,1951.0,2012.0,1951.0,2008.0
FREDERICTON INTL A,NEW BRUNSWICK,8101505,48568,71700.0,YFC,45.87,-66.54,455208000,-663214000,20.7,2010,2024,2010.0,2024.0,2010.0,2024.0,,
FREDERICTON AQUATIC CENTRE C/S,NEW BRUNSWICK,8101507,10981,,WZF,45.96,-66.65,455751060,-663917020,8.3,1994,2021,2005.0,2021.0,1994.0,2021.0,1995.0,1998.0
FREDERICTON CDA CS,NEW BRUNSWICK,8101605,30309,71668.0,AFC,45.92,-66.61,455513000,-663632010,35.08,2000,2024,2004.0,2024.0,2000.0,2024.0,2000.0,2007.0
FUNDY PARK (ALMA) CS,NEW BRUNSWICK,8101746,6919,71191.0,AFY,45.6,-64.95,453600000,-645700000,42.7,1993,2024,2005.0,2024.0,1993.0,2024.0,1993.0,2007.0
GAGETOWN A,NEW BRUNSWICK,8101792,7558,71701.0,YCX,45.83,-66.43,455000000,-662600000,50.6,1976,2024,1976.0,2024.0,2011.0,2017.0,2011.0,2017.0
GAGETOWN AWOS A,NEW BRUNSWICK,8101794,29493,71701.0,YCX,45.84,-66.45,455020000,-662659000,50.6,2000,2022,2000.0,2022.0,2000.0,2022.0,2005.0,2007.0
GANNET ROCK,NEW BRUNSWICK,8101815,10221,,WAK,44.52,-66.78,443100000,-664700000,5.2,1993,1996,,,1993.0,1996.0,,
GRAND MANAN SAR CS,NEW BRUNSWICK,8101925,30598,71030.0,XGM,44.71,-66.8,444243400,-664806900,78.2,2000,2024,2000.0,2024.0,2000.0,2024.0,2004.0,2007.0
KOUCHIBOUGUAC,NEW BRUNSWICK,8102326,54538,71670.0,AKC,46.79,-65.01,464721004,-650047000,21.0,2016,2024,2018.0,2024.0,2016.0,2024.0,,
KOUCHIBOUGUAC CS,NEW BRUNSWICK,8102328,26968,71670.0,AKC,46.78,-65.02,464700000,-650100000,21.0,1995,2018,2005.0,2018.0,1995.0,2018.0,1995.0,2007.0
MECHANIC SETTLEMENT,NEW BRUNSWICK,8102848,45090,71787.0,AMS,45.69,-65.17,454137040,-650954040,403.0,2006,2024,2006.0,2024.0,2006.0,2024.0,2006.0,2007.0
MISCOU ISLAND (AUT),NEW BRUNSWICK,8103050,6205,71719.0,WMI,48.01,-64.49,480032002,-642939008,4.0,1957,2024,1964.0,2024.0,1957.0,2024.0,1957.0,2007.0
MONCTON A,NEW BRUNSWICK,8103200,6207,71705.0,YQM,46.11,-64.68,460619100,-644101700,70.7,1939,2012,1953.0,2012.0,1939.0,2012.0,1939.0,2012.0
MONCTON/GREATER MONCTON ROMEO LEBLANC INTL A,NEW BRUNSWICK,8103201,50309,71705.0,YQM,46.11,-64.68,460644000,-644043000,70.7,2012,2024,2012.0,2024.0,2012.0,2024.0,,
MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,NEW BRUNSWICK,8103202,54282,,YQM,46.11,-64.68,460644000,-644043000,70.7,2016,2024,2016.0,2024.0,2018.0,2024.0,,
PENNFIELD RIDGE A,NEW BRUNSWICK,8103850,6221,,,45.13,-66.68,450800000,-664100000,73.2,1941,1951,,,1941.0,1951.0,1941.0,1951.0
POINT ESCUMINAC (AUT),NEW BRUNSWICK,8104103,9821,,WPJ,47.07,-64.8,470400000,-644800000,4.0,1986,2002,1986.0,2002.0,1992.0,2002.0,,
POINT LEPREAU CS,NEW BRUNSWICK,8104201,27746,71699.0,WPE,45.07,-66.45,450423040,-662657090,6.0,1992,2024,1994.0,2024.0,1992.0,2024.0,1992.0,2007.0
RED PINES,NEW BRUNSWICK,8104295,48768,71634.0,ARP,47.44,-65.6,472622000,-653552000,124.0,2010,2024,2010.0,2024.0,2010.0,2024.0,,
SAINT JOHN A,NEW BRUNSWICK,8104899,6249,,,45.3,-66.1,451800000,-660600000,29.9,1939,1951,,,1939.0,1951.0,1939.0,1951.0
SAINT JOHN A,NEW BRUNSWICK,8104900,6250,71609.0,YSJ,45.32,-65.89,451905000,-655308050,108.8,1946,2012,1953.0,2012.0,1946.0,2012.0,1947.0,2008.0
SAINT JOHN A,NEW BRUNSWICK,8104901,50310,71609.0,YSJ,45.32,-65.89,451858000,-655324000,108.8,2012,2024,2012.0,2024.0,2012.0,2024.0,,
GARNETT SETTLEMENT,NEW BRUNSWICK,8104905,55378,73038.0,AJH,45.29,-65.81,451723622,-654849147,94.29,2022,2024,2022.0,2024.0,2022.0,2024.0,,
ST LEONARD A,NEW BRUNSWICK,8104928,6256,71703.0,YSL,47.16,-67.83,470928050,-674955014,242.2,1985,2014,1985.0,2014.0,1985.0,2014.0,1985.0,2014.0
ST LEONARD A,NEW BRUNSWICK,8104932,53579,,YSL,47.16,-67.84,470926000,-675011000,242.0,2015,2017,2015.0,2017.0,,,,
ST. STEPHEN,NEW BRUNSWICK,8104935,43383,71607.0,WSS,45.21,-67.25,451236600,-671510300,26.1,2006,2024,2006.0,2024.0,2006.0,2024.0,2006.0,2007.0
ST STEPHEN (AUT),NEW BRUNSWICK,8104937,7026,71607.0,WSS,45.22,-67.25,451300000,-671500000,26.1,1977,2006,1977.0,2006.0,1992.0,2006.0,2005.0,2006.0
SUSSEX FOUR CORNERS,NEW BRUNSWICK,8105210,54078,71656.0,ASF,45.74,-65.53,454430048,-653144039,47.0,2015,2024,2015.0,2024.0,2015.0,2024.0,,
WOODSTOCK NEWBRIDGE,NEW BRUNSWICK,8105603,53238,71606.0,EWD,46.15,-67.54,460908000,-673234000,154.0,2014,2024,2014.0,2024.0,2014.0,2024.0,,
ST LEONARD CS,NEW BRUNSWICK,810I001,26823,71019.0,WIY,47.16,-67.83,470928050,-674955014,245.0,1995,2017,1995.0,2017.0,2001.0,2017.0,2005.0,2007.0
AMHERST (AUT),NOVA SCOTIA,8200091,7103,,WAH,45.85,-64.27,455100000,-641600000,23.0,1992,2005,1994.0,2005.0,1992.0,2005.0,,
BACCARO POINT,NOVA SCOTIA,8200254,10914,,WCP,43.45,-65.47,432658000,-652817000,12.7,1994,2009,1994.0,2009.0,2005.0,2007.0,,
BACCARO PT,NOVA SCOTIA,8200255,46007,71920.0,ACP,43.45,-65.47,432703000,-652818000,4.6,2007,2024,2007.0,2024.0,2007.0,2024.0,2007.0,2007.0
BEAVER ISLAND (AUT),NOVA SCOTIA,8200558,10078,71403.0,WBV,44.82,-62.33,444900000,-622000000,16.0,1992,2024,1994.0,2024.0,1992.0,2024.0,,
BEDFORD BASIN,NOVA SCOTIA,8200573,43406,71329.0,ABB,44.71,-63.63,444228008,-633803001,3.5,2004,2024,2004.0,2024.0,2018.0,2024.0,,
BEDFORD RANGE,NOVA SCOTIA,8200574,43123,71325.0,ABR,44.75,-63.66,444445090,-633942080,9.6,2004,2024,2004.0,2024.0,2018.0,2024.0,,
BEDFORD MWO,NOVA SCOTIA,8200576,26824,,WAZ,44.73,-63.67,444400000,-634000000,32.9,1995,1998,1995.0,1998.0,,,,
BRIER ISLAND,NOVA SCOTIA,8200604,10859,71988.0,WVU,44.29,-66.35,441709000,-662048000,15.8,1969,2024,1969.0,2024.0,2005.0,2024.0,2005.0,2007.0
CAPE GEORGE,NOVA SCOTIA,8200647,10936,,WGU,45.87,-61.9,455227000,-615405000,120.0,1994,2002,1994.0,2002.0,,,,
CARIBOU POINT (AUT),NOVA SCOTIA,8200774,8990,71415.0,WBK,45.77,-62.68,454600000,-624100000,2.4,1993,2024,1994.0,2024.0,1993.0,2024.0,2004.0,2007.0
CHETICAMP CS,NOVA SCOTIA,8200827,27600,71959.0,XCH,46.65,-60.95,463842000,-605650000,43.9,1998,2018,1999.0,2018.0,1998.0,2018.0,1998.0,2007.0
CHETICAMP HIGHLANDS NATIONAL PARK,NOVA SCOTIA,8200828,54618,73023.0,AHT,46.65,-60.95,463904130,-605716790,8.0,2018,2024,2018.0,2024.0,2018.0,2024.0,,
COLLEGEVILLE AUTO,NOVA SCOTIA,8201001,53538,71698.0,AGL,45.49,-62.01,452928300,-620053900,69.0,2015,2024,2015.0,2024.0,2015.0,2024.0,,
DEBERT,NOVA SCOTIA,8201390,42243,71317.0,ZDB,45.42,-63.47,452500000,-632800000,37.5,2003,2024,2003.0,2024.0,2003.0,2024.0,2004.0,2007.0
DEBERT A,NOVA SCOTIA,8201400,6335,,,45.42,-63.45,452500000,-632700000,44.2,1945,1960,1953.0,1960.0,1945.0,1960.0,1945.0,1960.0
DIGBY AIRPORT,NOVA SCOTIA,8201601,6339,,YID,44.55,-65.78,443300000,-654700000,152.1,1989,1997,1994.0,1997.0,1989.0,1997.0,1989.0,1997.0
ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,NOVA SCOTIA,8201780,49748,71175.0,AEI,45.92,-60.65,455514000,-603849000,28.0,2011,2024,2011.0,2024.0,2011.0,2024.0,,
GRAND ETANG,NOVA SCOTIA,8201969,10792,73030.0,WZQ,46.55,-61.05,463300000,-610300000,12.8,1994,2024,1994.0,2024.0,2005.0,2024.0,,
GREENWOOD A,NOVA SCOTIA,8202000,6354,71397.0,YZX,44.98,-64.92,445900000,-645500000,28.0,1942,2024,1953.0,2024.0,1942.0,2024.0,1942.0,2017.0
EMERGENCY WEATHER STATION #2,NOVA SCOTIA,8202195,50208,,ERU,44.73,-64.46,444340000,-642722000,135.0,2013,2023,2013.0,2023.0,2018.0,2023.0,,
HALIFAX COMMONS,NOVA SCOTIA,8202221,49128,,AHF,44.63,-63.58,443800000,-633500000,44.0,2010,2011,2010.0,2011.0,,,,
HALIFAX DOCKYARD,NOVA SCOTIA,8202240,43405,71328.0,AHD,44.66,-63.58,443919000,-633436000,3.8,2004,2024,2004.0,2024.0,2018.0,2024.0,,
HALIFAX STANFIELD INT'L A,NOVA SCOTIA,8202249,53938,,YHZ,44.88,-63.51,445252000,-633031000,145.4,2019,2024,2019.0,2024.0,2019.0,2024.0,,
HALIFAX STANFIELD INT'L A,NOVA SCOTIA,8202250,6358,71395.0,YHZ,44.88,-63.5,445248060,-633000050,145.4,1953,2012,1961.0,2012.0,1953.0,2012.0,1953.0,2012.0
HALIFAX STANFIELD INT'L A,NOVA SCOTIA,8202251,50620,71395.0,YHZ,44.88,-63.51,445252000,-633031000,145.4,2012,2024,2012.0,2024.0,2012.0,2024.0,,
HALIFAX KOOTENAY,NOVA SCOTIA,8202252,43124,71326.0,AHK,44.59,-63.55,443515500,-633303000,52.0,2004,2024,2004.0,2024.0,2018.0,2024.0,,
HALIFAX WINDSOR PARK,NOVA SCOTIA,8202255,43403,71327.0,AHW,44.66,-63.61,443925000,-633632000,51.0,2004,2024,2004.0,2024.0,2018.0,2024.0,,
HART ISLAND (AUT),NOVA SCOTIA,8202318,7173,71419.0,WRN,45.35,-60.98,452100000,-605900000,8.2,1993,2024,1994.0,2024.0,1993.0,2024.0,,
INGONISH BEACH RCS,NOVA SCOTIA,8202502,30326,71027.0,XIB,46.66,-60.41,463946001,-602423000,10.0,2000,2024,2000.0,2024.0,2000.0,2024.0,2004.0,2007.0
KEJIMKUJIK 1,NOVA SCOTIA,8202592,6923,71599.0,WKG,44.4,-65.2,442411020,-651211070,125.0,1993,2024,1994.0,2024.0,1993.0,2024.0,1993.0,2007.0
KENTVILLE CDA CS,NOVA SCOTIA,8202810,27141,71671.0,XKT,45.07,-64.48,450400000,-642900000,48.7,1996,2024,1999.0,2024.0,1996.0,2024.0,1996.0,2007.0
LOUISBOURG,NOVA SCOTIA,8203163,54578,71596.0,AUU,45.92,-59.97,455516000,-595817000,15.0,2017,2024,2017.0,2024.0,2017.0,2024.0,,
LUNENBURG,NOVA SCOTIA,8203210,31829,,XLB,44.36,-64.3,442136094,-641746082,3.8,2002,2024,2002.0,2024.0,2005.0,2024.0,2007.0,2007.0
MALAY FALLS,NOVA SCOTIA,8203405,30668,73029.0,XMY,44.98,-62.48,445900000,-622900000,39.6,1999,2024,1999.0,2024.0,2000.0,2024.0,2000.0,2007.0
MARTOCK 35M,NOVA SCOTIA,8203428,49109,,AMB,44.94,-64.17,445612002,-641015005,35.0,2010,2011,2010.0,2011.0,,,,
MARTOCK 197M,NOVA SCOTIA,8203429,49108,,AMC,44.93,-64.16,445547007,-640946006,197.0,2010,2011,2010.0,2011.0,,,,
MCNABS ISLAND (AUT),NOVA SCOTIA,8203478,7169,,XMI,44.6,-63.53,443600000,-633200000,15.4,1999,2024,1999.0,2024.0,2005.0,2024.0,,
NAPPAN AUTO,NOVA SCOTIA,8203702,42083,71311.0,XNP,45.76,-64.24,454534400,-641429200,19.8,2003,2024,2003.0,2024.0,2003.0,2024.0,2005.0,2007.0
ALDERSVILLE,NOVA SCOTIA,8204020,55218,73081.0,ANR,44.83,-64.51,444936006,-643032005,237.0,2021,2024,2021.0,2024.0,2021.0,2024.0,,
NORTHEAST MARGAREE (AUT),NOVA SCOTIA,8204154,10661,73027.0,WNS,46.37,-60.98,462206090,-605833080,54.0,1994,2024,1994.0,2024.0,2017.0,2024.0,,
NORTH MOUNTAIN CS,NOVA SCOTIA,8204161,27592,71604.0,XNM,46.82,-60.67,464901000,-604020000,439.4,1998,2024,1998.0,2024.0,1998.0,2024.0,1998.0,2007.0
OSBORNE HEAD DND,NOVA SCOTIA,8204190,43404,71324.0,AOS,44.61,-63.42,443646002,-632523007,30.0,2004,2024,2004.0,2024.0,2018.0,2024.0,,
UPPER STEWIACKE RCS,NOVA SCOTIA,8204193,44363,71753.0,AOH,45.23,-63.06,451359000,-630319000,23.5,2005,2024,2005.0,2024.0,2005.0,2024.0,2005.0,2007.0
PARRSBORO,NOVA SCOTIA,8204402,43183,71493.0,APR,45.41,-64.35,452448012,-642046074,30.89,2004,2024,2004.0,2024.0,2004.0,2024.0,2004.0,2007.0
PORT HAWKESBURY A,NOVA SCOTIA,8204491,6442,,,45.65,-61.38,453900000,-612300000,114.9,1985,2004,1994.0,1997.0,1985.0,2004.0,1985.0,2004.0
PORT HAWKESBURY,NOVA SCOTIA,8204495,48668,71041.0,YPD,45.66,-61.37,453924000,-612205000,114.9,2010,2024,2010.0,2024.0,2010.0,2024.0,,
SABLE ISLAND,NOVA SCOTIA,8204700,6454,71600.0,ESA,43.93,-60.01,435556000,-600034000,5.0,1891,2017,1953.0,2016.0,1891.0,2017.0,1891.0,2007.0
SABLE ISLAND,NOVA SCOTIA,8204701,26864,,YSA,43.93,-60.0,435600000,-600000000,4.0,1995,2006,1995.0,1998.0,2002.0,2006.0,2002.0,2006.0
SABLE ISLAND A,NOVA SCOTIA,8204703,52202,71595.0,WSA,43.93,-59.96,435546000,-595735000,1.2,2014,2024,2014.0,2024.0,2014.0,2024.0,,
SABLE ISLAND,NOVA SCOTIA,8204708,54639,73025.0,ASB,43.93,-60.01,435553000,-600030000,1.2,2017,2024,2017.0,2024.0,2017.0,2024.0,,
ST PAUL ISLAND (AUT),NOVA SCOTIA,8204909,9033,71418.0,WEF,47.23,-60.14,471358002,-600840001,27.0,1993,2024,1994.0,2024.0,1993.0,2024.0,,
SHEARWATER A,NOVA SCOTIA,8205090,6465,71601.0,YAW,44.63,-63.5,443800000,-633000000,44.0,1944,2024,1953.0,2024.0,1944.0,2007.0,1944.0,2007.0
SHEARWATER AUTO,NOVA SCOTIA,8205091,27223,,WAW,44.64,-63.51,443811000,-633024000,53.0,1996,2010,1996.0,2010.0,1997.0,2010.0,2005.0,2007.0
SHEARWATER RCS,NOVA SCOTIA,8205092,47187,71264.0,AAW,44.63,-63.51,443747000,-633048000,24.0,2008,2024,2008.0,2024.0,2008.0,2024.0,,
SHEARWATER JETTY,NOVA SCOTIA,8205093,10945,71330.0,WZU,44.63,-63.52,443740000,-633124000,5.5,1994,2024,1994.0,2024.0,2018.0,2024.0,,
SHELBURNE SANDY POINT,NOVA SCOTIA,8205130,54603,73015.0,ESB,43.7,-65.32,434200000,-651900000,46.03,2018,2024,2018.0,2024.0,2018.0,2024.0,,
SYDNEY A,NOVA SCOTIA,8205700,6486,71707.0,YQY,46.17,-60.05,461000000,-600253300,61.9,1941,2014,1953.0,2014.0,1941.0,2014.0,1941.0,2014.0
SYDNEY A,NOVA SCOTIA,8205701,52518,71707.0,YQY,46.16,-60.05,460941000,-600253000,61.9,2014,2024,2014.0,2024.0,2014.0,2024.0,,
SYDNEY CS,NOVA SCOTIA,8205702,44503,71758.0,AQY,46.16,-60.04,460948000,-600230000,62.5,2006,2024,2006.0,2024.0,2006.0,2024.0,2006.0,2007.0
SYDNEY A,NOVA SCOTIA,8205703,54281,,YQY,46.16,-60.05,460941000,-600253000,61.9,2016,2024,2016.0,2024.0,2018.0,2024.0,,
TRACADIE,NOVA SCOTIA,8205895,41575,71308.0,XTD,45.61,-61.68,453630080,-614047020,66.67,2003,2024,2003.0,2024.0,2003.0,2024.0,2004.0,2007.0
TRENTON MUNICIPAL A,NOVA SCOTIA,8205950,27868,,YTN,45.61,-62.62,453641000,-623719000,97.23,1999,2005,1999.0,2000.0,1999.0,2005.0,1999.0,2005.0
TRURO (AUT),NOVA SCOTIA,8205992,7162,,WUR,45.37,-63.27,452200000,-631600000,39.9,1992,2005,1994.0,2005.0,1992.0,2005.0,,
WENTWORTH 66M,NOVA SCOTIA,8206226,49111,,AWW,45.61,-63.56,453645000,-633330006,66.0,2010,2011,2010.0,2011.0,,,,
WENTWORTH 280M,NOVA SCOTIA,8206227,49110,,AWT,45.61,-63.55,453623006,-633248000,280.0,2010,2011,2010.0,2011.0,,,,
WESTERN HEAD,NOVA SCOTIA,8206240,6501,71411.0,WWE,43.99,-64.66,435924070,-643951008,10.06,1959,2024,1959.0,2024.0,1959.0,2024.0,1959.0,2007.0
YARMOUTH RCS,NOVA SCOTIA,8206491,50408,71884.0,EQI,43.83,-66.09,434951010,-660517010,36.0,2012,2024,2012.0,2024.0,2012.0,2024.0,,
YARMOUTH A,NOVA SCOTIA,8206495,50133,71603.0,YQI,43.83,-66.09,434937000,-660517000,42.9,2012,2024,2012.0,2024.0,2012.0,2024.0,,
YARMOUTH A,NOVA SCOTIA,8206496,54284,,YQI,43.83,-66.09,434937000,-660517000,42.9,2016,2024,2016.0,2024.0,2018.0,2024.0,,
YARMOUTH A,NOVA SCOTIA,8206500,6516,,YQI,43.83,-66.09,434951000,-660519000,43.0,1940,2012,1953.0,2012.0,1940.0,2012.0,1940.0,2012.0
CHARLOTTETOWN A,PRINCE EDWARD ISLAND,8300300,6526,71706.0,YYG,46.29,-63.13,461719020,-630743070,48.8,1943,2012,1953.0,2012.0,1943.0,2012.0,1943.0,2012.0
CHARLOTTETOWN A,PRINCE EDWARD ISLAND,8300301,50621,71706.0,YYG,46.29,-63.12,461721000,-630709000,50.9,2012,2024,2012.0,2024.0,2012.0,2024.0,,
CONFEDERATION BRIDGE,PRINCE EDWARD ISLAND,8300412,27846,0.0,XBP,46.23,-63.73,461400000,-634400000,54.1,1999,2006,1999.0,2006.0,,,,
EAST POINT (AUT),PRINCE EDWARD ISLAND,8300418,7177,71412.0,WEP,46.46,-61.99,462736000,-615918000,7.7,1992,2024,1994.0,2024.0,1992.0,2024.0,2004.0,2007.0
